"country","year","population","gdp"
"AUS",2155,0.07334074893457587,1.7501788217316783
"AUS",2160,0.07089605730342334,1.7665356331497315
"AUS",2165,0.06845136567227081,1.7828924445677845
"AUS",2170,0.06600667404111829,1.7992492559858375
"AUS",2175,0.06356198240996576,1.8156060674038905
"AUS",2180,0.06111729077881323,1.8319628788219435
"AUS",2185,0.058672599147660695,1.848319690239997
"AUS",2190,0.05622790751650816,1.86467650165805
"AUS",2195,0.053783215885355645,1.881033313076103
"AUS",2200,0.05133852425420311,1.897390124494156
"AUS",2205,0.04889383262305058,1.913746935912209
"AUS",2210,0.04644914099189805,1.9301037473302622
"AUS",2215,0.044004449360745525,1.9464605587483153
"AUS",2220,0.04155975772959299,1.9628173701663683
"AUS",2225,0.03911506609844047,0.6542724567221228
"AUS",2230,0.036670374467287936,0.6542724567221228
"AUS",2235,0.034225682836135404,0.6542724567221228
"AUS",2240,0.04889383262305058,0.6542724567221228
"AUS",2245,0.04889383262305058,0.6542724567221228
"AUS",2250,0.04889383262305058,0.6542724567221228
"AUS",2255,0.04889383262305058,0.6542724567221228
"AUS",2260,0.04889383262305058,0.6542724567221228
"AUS",2265,0.04889383262305058,0.6542724567221228
"AUS",2270,0.04889383262305058,0.6542724567221228
"AUS",2275,0.04889383262305058,0.6542724567221228
"AUS",2280,0.04889383262305058,0.6542724567221228
"AUS",2285,0.04889383262305058,0.6542724567221228
"AUS",2290,0.04889383262305058,0.6542724567221228
"AUS",2295,0.04889383262305058,0.6542724567221228
"AUS",2300,0.04889383262305058,0.6542724567221228
"AUT",2020,0.9564502900986849,0.6378974026360722
"AUT",2025,1.0520953191085534,0.7016871428996795
"AUT",2030,1.1477403481184218,0.7654768831632867
"AUT",2035,1.2433853771282903,0.8292666234268938
"AUT",2040,1.3390304061381588,0.893056363690501
"AUT",2045,1.4346754351480273,0.9568461039541083
"AUT",2050,1.5303204641578958,1.0206358442177155
"AUT",2055,1.6259654931677643,1.0844255844813226
"AUT",2060,1.7216105221776328,1.14821532474493
"AUT",2065,1.8172555511875013,1.2120050650085372
"AUT",2070,1.9129005801973697,1.2757948052721444
"AUT",2075,2.0085456092072382,1.3395845455357516
"AUT",2080,2.1041906382171067,1.403374285799359
"AUT",2085,2.1041906382171067,1.403374285799359
"AUT",2090,2.0563681237121725,1.4352691559311626
"AUT",2095,2.0085456092072382,1.467164026062966
"AUT",2100,1.9607230947023038,1.4990588961947697
"AUT",2105,1.9129005801973697,1.5309537663265733
"AUT",2110,1.8650780656924355,1.562848636458377
"AUT",2115,1.8172555511875013,1.5947435065901805
"AUT",2120,1.769433036682567,1.5947435065901805
"AUT",2125,1.7216105221776328,1.6106909416560822
"AUT",2130,1.6737880076726985,1.626638376721984
"AUT",2135,1.6259654931677643,1.642585811787886
"AUT",2140,1.57814297866283,1.6585332468537877
"AUT",2145,1.5303204641578958,1.6744806819196896
"AUT",2150,1.4824979496529616,1.6904281169855913
"AUT",2155,1.4346754351480273,1.706375552051493
"AUT",2160,1.386852920643093,1.722322987117395
"AUT",2165,1.3390304061381588,1.7382704221832967
"AUT",2170,1.2912078916332246,1.7542178572491984
"AUT",2175,1.2433853771282903,1.7701652923151003
"AUT",2180,1.195562862623356,1.786112727381002
"AUT",2185,1.1477403481184218,1.8020601624469041
"AUT",2190,1.0999178336134876,1.8180075975128058
"AUT",2195,1.0520953191085534,1.8339550325787075
"AUT",2200,1.0042728046036191,1.8499024676446094
"AUT",2205,0.9564502900986849,1.865849902710511
"AUT",2210,0.9086277755937506,1.881797337776413
"AUT",2215,0.8608052610888164,1.897744772842315
"AUT",2220,0.8129827465838821,1.9136922079082166
"AUT",2225,0.7651602320789479,0.6378974026360722
"AUT",2230,0.7173377175740137,0.6378974026360722
"AUT",2235,0.6695152030690794,0.6378974026360722
"AUT",2240,0.9564502900986849,0.6378974026360722
"AUT",2245,0.9564502900986849,0.6378974026360722
"AUT",2250,0.9564502900986849,0.6378974026360722
"AUT",2255,0.9564502900986849,0.6378974026360722
"AUT",2260,0.9564502900986849,0.6378974026360722
"AUT",2265,0.9564502900986849,0.6378974026360722
"AUT",2270,0.9564502900986849,0.6378974026360722
"AUT",2275,0.9564502900986849,0.6378974026360722
"AUT",2280,0.9564502900986849,0.6378974026360722
"AUT",2285,0.9564502900986849,0.6378974026360722
"AUT",2290,0.9564502900986849,0.6378974026360722
"AUT",2295,0.9564502900986849,0.6378974026360722
"AUT",2300,0.9564502900986849,0.6378974026360722
"AZE",2020,0.8019323894834758,0.9345209666442953
"AZE",2025,0.8821256284318234,1.027973063308725
"AZE",2030,0.9623188673801709,1.1214251599731544
"AZE",2035,1.0425121063285185,1.2148772566375838
"AZE",2040,1.122705345276866,1.3083293533020133
"AZE",2045,1.2028985842252138,1.401781449966443
"AZE",2050,1.2830918231735613,1.4952335466308726
"AZE",2055,1.3632850621219088,1.588685643295302
"AZE",2060,1.4434783010702565,1.6821377399597315
"AZE",2065,1.5236715400186038,1.775589836624161
"AZE",2070,1.6038647789669516,1.8690419332885906
"AZE",2075,1.6840580179152993,1.9624940299530202
"AZE",2080,1.7642512568636468,2.05594612661745
"AZE",2085,1.7642512568636468,2.05594612661745
"AZE",2090,1.724154637389473,2.1026721749496646
"AZE",2095,1.6840580179152993,2.149398223281879
"AZE",2100,1.6439613984411252,2.196124271614094
"AZE",2105,1.6038647789669516,2.242850319946309
"AZE",2110,1.5637681594927777,2.2895763682785235
"AZE",2115,1.5236715400186038,2.3363024166107382
"AZE",2120,1.4835749205444302,2.3363024166107382
"AZE",2125,1.4434783010702565,2.3596654407768454
"AZE",2130,1.4033816815960827,2.383028464942953
"AZE",2135,1.3632850621219088,2.4063914891090605
"AZE",2140,1.323188442647735,2.4297545132751677
"AZE",2145,1.2830918231735613,2.4531175374412753
"AZE",2150,1.2429952036993874,2.4764805616073824
"AZE",2155,1.2028985842252138,2.4998435857734895
"AZE",2160,1.16280196475104,2.5232066099395976
"AZE",2165,1.122705345276866,2.5465696341057047
"AZE",2170,1.0826087258026924,2.569932658271812
"AZE",2175,1.0425121063285185,2.5932956824379194
"AZE",2180,1.0024154868543447,2.6166587066040266
"AZE",2185,0.9623188673801709,2.6400217307701346
"AZE",2190,0.922222247905997,2.6633847549362417
"AZE",2195,0.8821256284318234,2.686747779102349
"AZE",2200,0.8420290089576496,2.7101108032684564
"AZE",2205,0.8019323894834758,2.7334738274345636
"AZE",2210,0.7618357700093019,2.756836851600671
"AZE",2215,0.7217391505351283,2.7801998757667787
"AZE",2220,0.6816425310609544,2.803562899932886
"AZE",2225,0.6415459115867806,0.9345209666442953
"AZE",2230,0.6014492921126069,0.9345209666442953
"AZE",2235,0.561352672638433,0.9345209666442953
"AZE",2240,0.8019323894834758,0.9345209666442953
"AZE",2245,0.8019323894834758,0.9345209666442953
"AZE",2250,0.8019323894834758,0.9345209666442953
"AZE",2255,0.8019323894834758,0.9345209666442953
"AZE",2260,0.8019323894834758,0.9345209666442953
"AZE",2265,0.8019323894834758,0.9345209666442953
"AZE",2270,0.8019323894834758,0.9345209666442953
"AZE",2275,0.8019323894834758,0.9345209666442953
"AZE",2280,0.8019323894834758,0.9345209666442953
"AZE",2285,0.8019323894834758,0.9345209666442953
"AZE",2290,0.8019323894834758,0.9345209666442953
"AZE",2295,0.8019323894834758,0.9345209666442953
"AZE",2300,0.8019323894834758,0.9345209666442953
"BDI",2020,0.6438204545439137,0.15721836827302837
"BDI",2025,0.7082024999983051,0.17294020510033123
"BDI",2030,0.7725845454526964,0.18866204192763406
"BDI",2035,0.8369665909070878,0.20438387875493688
"BDI",2040,0.9013486363614791,0.2201057155822397
"BDI",2045,0.9657306818158705,0.23582755240954256
"BDI",2050,1.030112727270262,0.2515493892368454
"BDI",2055,1.0944947727246532,0.2672712260641482
"BDI",2060,1.1588768181790448,0.2829930628914511
"BDI",2065,1.2232588636334358,0.2987148997187539
"BDI",2070,1.2876409090878274,0.31443673654605675
"BDI",2075,1.3520229545422189,0.3301585733733596
"BDI",2080,1.4164049999966102,0.34588041020066246
"BDI",2085,1.4164049999966102,0.34588041020066246
"BDI",2090,1.3842139772694144,0.35374132861431384
"BDI",2095,1.3520229545422189,0.36160224702796523
"BDI",2100,1.319831931815023,0.36946316544161667
"BDI",2105,1.2876409090878274,0.3773240838552681
"BDI",2110,1.2554498863606316,0.38518500226891955
"BDI",2115,1.2232588636334358,0.39304592068257094
"BDI",2120,1.1910678409062403,0.39304592068257094
"BDI",2125,1.1588768181790448,0.39697637988939666
"BDI",2130,1.126685795451849,0.4009068390962223
"BDI",2135,1.0944947727246532,0.4048372983030481
"BDI",2140,1.0623037499974575,0.40876775750987376
"BDI",2145,1.030112727270262,0.4126982167166995
"BDI",2150,0.9979217045430663,0.4166286759235252
"BDI",2155,0.9657306818158705,0.42055913513035087
"BDI",2160,0.9335396590886748,0.42448959433717665
"BDI",2165,0.9013486363614791,0.4284200535440023
"BDI",2170,0.8691576136342836,0.43235051275082803
"BDI",2175,0.8369665909070878,0.43628097195765375
"BDI",2180,0.804775568179892,0.4402114311644794
"BDI",2185,0.7725845454526964,0.4441418903713052
"BDI",2190,0.7403935227255006,0.44807234957813086
"BDI",2195,0.7082024999983051,0.4520028087849566
"BDI",2200,0.6760114772711094,0.4559332679917823
"BDI",2205,0.6438204545439137,0.45986372719860796
"BDI",2210,0.6116294318167179,0.46379418640543374
"BDI",2215,0.5794384090895224,0.4677246456122594
"BDI",2220,0.5472473863623266,0.4716551048190851
"BDI",2225,0.515056363635131,0.15721836827302837
"BDI",2230,0.48286534090793526,0.15721836827302837
"BDI",2235,0.45067431818073955,0.15721836827302837
"BDI",2240,0.6438204545439137,0.15721836827302837
"BDI",2245,0.6438204545439137,0.15721836827302837
"BDI",2250,0.6438204545439137,0.15721836827302837
"BDI",2255,0.6438204545439137,0.15721836827302837
"BDI",2260,0.6438204545439137,0.15721836827302837
"BDI",2265,0.6438204545439137,0.15721836827302837
"BDI",2270,0.6438204545439137,0.15721836827302837
"BDI",2275,0.6438204545439137,0.15721836827302837
"BDI",2280,0.6438204545439137,0.15721836827302837
"BDI",2285,0.6438204545439137,0.15721836827302837
"BDI",2290,0.6438204545439137,0.15721836827302837
"BDI",2295,0.6438204545439137,0.15721836827302837
"BDI",2300,0.6438204545439137,0.15721836827302837
"BEL",2020,0.5494903026005629,0.7633942494904837
"BEL",2025,0.6044393328606192,0.8397336744395322
"BEL",2030,0.6593883631206754,0.9160730993885804
"BEL",2035,0.7143373933807318,0.9924125243376289
"BEL",2040,0.7692864236407879,1.068751949286677
"BEL",2045,0.8242354539008443,1.1450913742357256
"BEL",2050,0.8791844841609007,1.2214307991847742
"BEL",2055,0.9341335144209568,1.2977702241338223
"BEL",2060,0.9890825446810132,1.3741096490828708
"BEL",2065,1.0440315749410694,1.450449074031919
"BEL",2070,1.0989806052011257,1.5267884989809675
"BEL",2075,1.153929635461182,1.603127923930016
"BEL",2080,1.2088786657212385,1.6794673488790643
"BEL",2085,1.2088786657212385,1.6794673488790643
"BEL",2090,1.18140415059121,1.7176370613535883
"BEL",2095,1.153929635461182,1.7558067738281125
"BEL",2100,1.1264551203311537,1.7939764863026368
"BEL",2105,1.0989806052011257,1.8321461987771608
"BEL",2110,1.0715060900710975,1.8703159112516854
"BEL",2115,1.0440315749410694,1.9084856237262093
"BEL",2120,1.0165570598110414,1.9084856237262093
"BEL",2125,0.9890825446810132,1.9275704799634714
"BEL",2130,0.961608029550985,1.9466553362007333
"BEL",2135,0.9341335144209568,1.9657401924379958
"BEL",2140,0.9066589992909286,1.9848250486752579
"BEL",2145,0.8791844841609007,2.0039099049125197
"BEL",2150,0.8517099690308725,2.0229947611497816
"BEL",2155,0.8242354539008443,2.042079617387044
"BEL",2160,0.7967609387708161,2.061164473624306
"BEL",2165,0.7692864236407879,2.080249329861568
"BEL",2170,0.74181190851076,2.0993341860988304
"BEL",2175,0.7143373933807318,2.1184190423360922
"BEL",2180,0.6868628782507036,2.137503898573354
"BEL",2185,0.6593883631206754,2.156588754810617
"BEL",2190,0.6319138479906472,2.1756736110478787
"BEL",2195,0.6044393328606192,2.1947584672851406
"BEL",2200,0.576964817730591,2.213843323522403
"BEL",2205,0.5494903026005629,2.2329281797596647
"BEL",2210,0.5220157874705347,2.252013035996927
"BEL",2215,0.4945412723405066,2.2710978922341893
"BEL",2220,0.4670667572104784,2.290182748471451
"BEL",2225,0.43959224208045033,0.7633942494904837
"BEL",2230,0.41211772695042215,0.7633942494904837
"BEL",2235,0.38464321182039396,0.7633942494904837
"BEL",2240,0.5494903026005629,0.7633942494904837
"BEL",2245,0.5494903026005629,0.7633942494904837
"BEL",2250,0.5494903026005629,0.7633942494904837
"BEL",2255,0.5494903026005629,0.7633942494904837
"BEL",2260,0.5494903026005629,0.7633942494904837
"BEL",2265,0.5494903026005629,0.7633942494904837
"BEL",2270,0.5494903026005629,0.7633942494904837
"BEL",2275,0.5494903026005629,0.7633942494904837
"BEL",2280,0.5494903026005629,0.7633942494904837
"BEL",2285,0.5494903026005629,0.7633942494904837
"BEL",2290,0.5494903026005629,0.7633942494904837
"BEL",2295,0.5494903026005629,0.7633942494904837
"BEL",2300,0.5494903026005629,0.7633942494904837
"BEN",2020,0.22001958892363138,0.5732715062690485
"BEN",2025,0.24202154781599455,0.6305986568959534
"BEN",2030,0.26402350670835767,0.6879258075228583
"BEN",2035,0.2860254656007208,0.7452529581497631
"BEN",2040,0.3080274244930839,0.802580108776668
"BEN",2045,0.3300293833854471,0.8599072594035728
"BEN",2050,0.35203134227781024,0.9172344100304777
"BEN",2055,0.37403330117017336,0.9745615606573825
"BEN",2060,0.3960352600625365,1.0318887112842874
"BEN",2065,0.4180372189548996,1.0892158619111922
"BEN",2070,0.44003917784726276,1.146543012538097
"BEN",2075,0.46204113673962594,1.203870163165002
"BEN",2080,0.4840430956319891,1.2611973137919068
"BEN",2085,0.4840430956319891,1.2611973137919068
"BEN",2090,0.47304211618580744,1.2898608891053591
"BEN",2095,0.46204113673962594,1.3185244644188117
"BEN",2100,0.45104015729344427,1.3471880397322642
"BEN",2105,0.44003917784726276,1.3758516150457165
"BEN",2110,0.4290381984010812,1.404515190359169
"BEN",2115,0.4180372189548996,1.4331787656726214
"BEN",2120,0.4070362395087181,1.4331787656726214
"BEN",2125,0.3960352600625365,1.4475105533293475
"BEN",2130,0.3850342806163549,1.4618423409860737
"BEN",2135,0.37403330117017336,1.4761741286428
"BEN",2140,0.36303232172399175,1.4905059162995262
"BEN",2145,0.35203134227781024,1.5048377039562524
"BEN",2150,0.34103036283162863,1.5191694916129785
"BEN",2155,0.3300293833854471,1.5335012792697047
"BEN",2160,0.3190284039392655,1.547833066926431
"BEN",2165,0.3080274244930839,1.5621648545831572
"BEN",2170,0.2970264450469024,1.5764966422398836
"BEN",2175,0.2860254656007208,1.5908284298966098
"BEN",2180,0.2750244861545392,1.605160217553336
"BEN",2185,0.26402350670835767,1.6194920052100623
"BEN",2190,0.25302252726217606,1.6338237928667885
"BEN",2195,0.24202154781599455,1.6481555805235146
"BEN",2200,0.23102056836981297,1.6624873681802408
"BEN",2205,0.22001958892363138,1.676819155836967
"BEN",2210,0.2090186094774498,1.6911509434936933
"BEN",2215,0.19801763003126824,1.7054827311504195
"BEN",2220,0.18701665058508668,1.7198145188071456
"BEN",2225,0.17601567113890512,0.5732715062690485
"BEN",2230,0.16501469169272354,0.5732715062690485
"BEN",2235,0.15401371224654195,0.5732715062690485
"BEN",2240,0.22001958892363138,0.5732715062690485
"BEN",2245,0.22001958892363138,0.5732715062690485
"BEN",2250,0.22001958892363138,0.5732715062690485
"BEN",2255,0.22001958892363138,0.5732715062690485
"BEN",2260,0.22001958892363138,0.5732715062690485
"BEN",2265,0.22001958892363138,0.5732715062690485
"BEN",2270,0.22001958892363138,0.5732715062690485
"BEN",2275,0.22001958892363138,0.5732715062690485
"BEN",2280,0.22001958892363138,0.5732715062690485
"BEN",2285,0.22001958892363138,0.5732715062690485
"BEN",2290,0.22001958892363138,0.5732715062690485
"BEN",2295,0.22001958892363138,0.5732715062690485
"BEN",2300,0.22001958892363138,0.5732715062690485
"BFA",2020,0.35353847438911834,0.6539045735002873
"BFA",2025,0.3888923218280302,0.7192950308503161
"BFA",2030,0.424246169266942,0.7846854882003448
"BFA",2035,0.4596000167058539,0.8500759455503735
"BFA",2040,0.49495386414476567,0.9154664029004022
"BFA",2045,0.5303077115836775,0.980856860250431
"BFA",2050,0.5656615590225894,1.0462473176004596
"BFA",2055,0.6010154064615012,1.1116377749504884
"BFA",2060,0.636369253900413,1.1770282323005172
"BFA",2065,0.6717231013393248,1.2424186896505458
"BFA",2070,0.7070769487782367,1.3078091470005746
"BFA",2075,0.7424307962171486,1.3731996043506034
"BFA",2080,0.7777846436560604,1.4385900617006322
"BFA",2085,0.7777846436560604,1.4385900617006322
"BFA",2090,0.7601077199366044,1.4712852903756464
"BFA",2095,0.7424307962171486,1.5039805190506608
"BFA",2100,0.7247538724976925,1.5366757477256752
"BFA",2105,0.7070769487782367,1.5693709764006896
"BFA",2110,0.6894000250587807,1.602066205075704
"BFA",2115,0.6717231013393248,1.6347614337507181
"BFA",2120,0.6540461776198689,1.6347614337507181
"BFA",2125,0.636369253900413,1.6511090480882253
"BFA",2130,0.618692330180957,1.6674566624257325
"BFA",2135,0.6010154064615012,1.68380427676324
"BFA",2140,0.5833384827420453,1.700151891100747
"BFA",2145,0.5656615590225894,1.7164995054382541
"BFA",2150,0.5479846353031335,1.7328471197757613
"BFA",2155,0.5303077115836775,1.7491947341132683
"BFA",2160,0.5126307878642216,1.7655423484507757
"BFA",2165,0.49495386414476567,1.781889962788283
"BFA",2170,0.47727694042530977,1.7982375771257901
"BFA",2175,0.4596000167058539,1.814585191463297
"BFA",2180,0.4419230929863979,1.8309328058008043
"BFA",2185,0.424246169266942,1.8472804201383117
"BFA",2190,0.4065692455474861,1.863628034475819
"BFA",2195,0.3888923218280302,1.879975648813326
"BFA",2200,0.3712153981085743,1.896323263150833
"BFA",2205,0.35353847438911834,1.9126708774883403
"BFA",2210,0.3358615506696624,1.9290184918258477
"BFA",2215,0.3181846269502065,1.9453661061633547
"BFA",2220,0.3005077032307506,1.961713720500862
"BFA",2225,0.2828307795112947,0.6539045735002873
"BFA",2230,0.26515385579183876,0.6539045735002873
"BFA",2235,0.24747693207238283,0.6539045735002873
"BFA",2240,0.35353847438911834,0.6539045735002873
"BFA",2245,0.35353847438911834,0.6539045735002873
"BFA",2250,0.35353847438911834,0.6539045735002873
"BFA",2255,0.35353847438911834,0.6539045735002873
"BFA",2260,0.35353847438911834,0.6539045735002873
"BFA",2265,0.35353847438911834,0.6539045735002873
"BFA",2270,0.35353847438911834,0.6539045735002873
"BFA",2275,0.35353847438911834,0.6539045735002873
"BFA",2280,0.35353847438911834,0.6539045735002873
"BFA",2285,0.35353847438911834,0.6539045735002873
"BFA",2290,0.35353847438911834,0.6539045735002873
"BFA",2295,0.35353847438911834,0.6539045735002873
"BFA",2300,0.35353847438911834,0.6539045735002873
"BGD",2020,0.1585220219818515,0.6346290418085037
"BGD",2025,0.17437422418003667,0.6980919459893541
"BGD",2030,0.1902264263782218,0.7615548501702044
"BGD",2035,0.20607862857640696,0.8250177543510547
"BGD",2040,0.22193083077459208,0.888480658531905
"BGD",2045,0.23778303297277725,0.9519435627127555
"BGD",2050,0.2536352351709624,1.0154064668936058
"BGD",2055,0.26948743736914754,1.0788693710744561
"BGD",2060,0.2853396395673327,1.1423322752553067
"BGD",2065,0.30119184176551783,1.205795179436157
"BGD",2070,0.317044043963703,1.2692580836170073
"BGD",2075,0.3328962461618882,1.3327209877978576
"BGD",2080,0.34874844836007335,1.3961838919787082
"BGD",2085,0.34874844836007335,1.3961838919787082
"BGD",2090,0.3408223472609807,1.4279153440691332
"BGD",2095,0.3328962461618882,1.4596467961595583
"BGD",2100,0.32497014506279553,1.4913782482499836
"BGD",2105,0.317044043963703,1.5231097003404088
"BGD",2110,0.3091179428646104,1.554841152430834
"BGD",2115,0.30119184176551783,1.5865726045212591
"BGD",2120,0.2932657406664253,1.5865726045212591
"BGD",2125,0.2853396395673327,1.6024383305664718
"BGD",2130,0.27741353846824013,1.6183040566116842
"BGD",2135,0.26948743736914754,1.634169782656897
"BGD",2140,0.26156133627005496,1.6500355087021095
"BGD",2145,0.2536352351709624,1.665901234747322
"BGD",2150,0.24570913407186984,1.6817669607925347
"BGD",2155,0.23778303297277725,1.6976326868377472
"BGD",2160,0.22985693187368467,1.71349841288296
